community,species,metabolites,fluxes,smetana
coop_11,Granulicatella_adiacens_ATCC_49175,glyald,-1,-0.3125
coop_11,Staphylococcus_saprophyticus_772_SSAP,his__L,1,0.3125
coop_11,Granulicatella_adiacens_ATCC_49175,his__L,-1,-0.3125
coop_11,Staphylococcus_saprophyticus_772_SSAP,ile__L,1,0.3125
coop_11,Granulicatella_adiacens_ATCC_49175,ile__L,-1,-0.3125
coop_11,Staphylococcus_saprophyticus_772_SSAP,leu__L,1,0.3125
coop_11,Granulicatella_adiacens_ATCC_49175,leu__L,-1,-0.3125
coop_11,Staphylococcus_saprophyticus_772_SSAP,lys__L,1,0.3125
coop_11,Granulicatella_adiacens_ATCC_49175,lys__L,-1,-0.3125
coop_11,Staphylococcus_saprophyticus_772_SSAP,pro__L,1,0.3125
coop_11,Granulicatella_adiacens_ATCC_49175,pro__L,-1,-0.3125
coop_11,Staphylococcus_saprophyticus_772_SSAP,ser__L,1,0.3125
coop_11,Granulicatella_adiacens_ATCC_49175,ser__L,-1,-0.3125
coop_11,Veillonella_parvula_DSM_2008,ade,1,1
coop_11,Granulicatella_adiacens_ATCC_49175,ade,-1,-1
coop_11,Veillonella_parvula_DSM_2008,glu__L,1,1
coop_11,Granulicatella_adiacens_ATCC_49175,glu__L,-1,-1
coop_11,Veillonella_parvula_DSM_2008,ile__L,1,1
coop_11,Granulicatella_adiacens_ATCC_49175,ile__L,-1,-1
coop_11,Veillonella_parvula_DSM_2008,leu__L,1,1
coop_11,Granulicatella_adiacens_ATCC_49175,leu__L,-1,-1
coop_11,Veillonella_parvula_DSM_2008,pro__L,1,1
coop_11,Granulicatella_adiacens_ATCC_49175,pro__L,-1,-1
coop_11,Veillonella_parvula_DSM_2008,rib__D,1,1
coop_11,Granulicatella_adiacens_ATCC_49175,rib__D,-1,-1
coop_11,Veillonella_parvula_DSM_2008,ser__L,1,1
coop_11,Granulicatella_adiacens_ATCC_49175,ser__L,-1,-1
coop_11,Actinomyces_odontolyticus_ATCC_17982,ade,1,0.3125
coop_11,Granulicatella_adiacens_ATCC_49175,ade,-1,-0.3125
coop_11,Actinomyces_odontolyticus_ATCC_17982,glu__L,1,0.3125
coop_11,Granulicatella_adiacens_ATCC_49175,glu__L,-1,-0.3125
coop_11,Actinomyces_odontolyticus_ATCC_17982,glyald,1,0.3125
coop_11,Granulicatella_adiacens_ATCC_49175,glyald,-1,-0.3125
coop_11,Actinomyces_odontolyticus_ATCC_17982,ile__L,1,0.3125
coop_11,Granulicatella_adiacens_ATCC_49175,ile__L,-1,-0.3125
coop_11,Actinomyces_odontolyticus_ATCC_17982,leu__L,1,0.3125
coop_11,Granulicatella_adiacens_ATCC_49175,leu__L,-1,-0.3125
coop_11,Actinomyces_odontolyticus_ATCC_17982,ser__L,1,0.3125
coop_11,Granulicatella_adiacens_ATCC_49175,ser__L,-1,-0.3125
coop_11,Staphylococcus_cohnii_subsp_cohnii_532,arg__L,1,0.3125
coop_11,Granulicatella_adiacens_ATCC_49175,arg__L,-1,-0.3125
coop_11,Staphylococcus_cohnii_subsp_cohnii_532,glu__L,1,0.3125
coop_11,Granulicatella_adiacens_ATCC_49175,glu__L,-1,-0.3125
coop_11,Staphylococcus_cohnii_subsp_cohnii_532,glyald,1,0.3125
coop_11,Granulicatella_adiacens_ATCC_49175,glyald,-1,-0.3125
coop_11,Staphylococcus_cohnii_subsp_cohnii_532,ile__L,1,0.3125
coop_11,Granulicatella_adiacens_ATCC_49175,ile__L,-1,-0.3125
coop_11,Staphylococcus_cohnii_subsp_cohnii_532,leu__L,1,0.3125
coop_11,Granulicatella_adiacens_ATCC_49175,leu__L,-1,-0.3125
coop_11,Staphylococcus_cohnii_subsp_cohnii_532,lys__L,1,0.3125
coop_11,Granulicatella_adiacens_ATCC_49175,lys__L,-1,-0.3125
coop_11,Staphylococcus_cohnii_subsp_cohnii_532,pro__L,1,0.3125
coop_11,Granulicatella_adiacens_ATCC_49175,pro__L,-1,-0.3125
coop_11,Staphylococcus_cohnii_subsp_cohnii_532,rib__D,1,0.3125
coop_11,Granulicatella_adiacens_ATCC_49175,rib__D,-1,-0.3125
coop_11,Staphylococcus_cohnii_subsp_cohnii_532,ser__L,1,0.3125
coop_11,Granulicatella_adiacens_ATCC_49175,ser__L,-1,-0.3125
coop_11,Exiguobacterium_sibiricum_255_15,arg__L,1,1
coop_11,Granulicatella_adiacens_ATCC_49175,arg__L,-1,-1
coop_11,Exiguobacterium_sibiricum_255_15,bz,1,1
coop_11,Granulicatella_adiacens_ATCC_49175,bz,-1,-1
coop_11,Exiguobacterium_sibiricum_255_15,glu__L,1,1
coop_11,Granulicatella_adiacens_ATCC_49175,glu__L,-1,-1
coop_11,Exiguobacterium_sibiricum_255_15,his__L,1,1
coop_11,Granulicatella_adiacens_ATCC_49175,his__L,-1,-1
coop_11,Exiguobacterium_sibiricum_255_15,ile__L,1,1
coop_11,Granulicatella_adiacens_ATCC_49175,ile__L,-1,-1
coop_11,Exiguobacterium_sibiricum_255_15,pnto__R,1,1
coop_11,Granulicatella_adiacens_ATCC_49175,pnto__R,-1,-1
coop_11,Exiguobacterium_sibiricum_255_15,pro__L,1,1
coop_11,Granulicatella_adiacens_ATCC_49175,pro__L,-1,-1
coop_11,Exiguobacterium_sibiricum_255_15,rib__D,1,1
coop_11,Granulicatella_adiacens_ATCC_49175,rib__D,-1,-1
coop_11,Exiguobacterium_sibiricum_255_15,ser__L,1,1
coop_11,Granulicatella_adiacens_ATCC_49175,ser__L,-1,-1
coop_11,Exiguobacterium_sibiricum_255_15,trp__L,1,1
coop_11,Granulicatella_adiacens_ATCC_49175,trp__L,-1,-1
coop_11,Exiguobacterium_sibiricum_255_15,tyr__L,1,1
coop_11,Granulicatella_adiacens_ATCC_49175,tyr__L,-1,-1
coop_11,Finegoldia_magna_ATCC_29328,glu__L,1,0.3125
coop_11,Granulicatella_adiacens_ATCC_49175,glu__L,-1,-0.3125
coop_11,Finegoldia_magna_ATCC_29328,ile__L,1,0.3125
coop_11,Granulicatella_adiacens_ATCC_49175,ile__L,-1,-0.3125
coop_11,Bacillus_bataviensis_LMG_21833,glu__L,1,1
coop_11,Granulicatella_adiacens_ATCC_49175,glu__L,-1,-1
coop_11,Bacillus_bataviensis_LMG_21833,his__L,1,1
coop_11,Granulicatella_adiacens_ATCC_49175,his__L,-1,-1
coop_11,Bacillus_bataviensis_LMG_21833,ile__L,1,1
coop_11,Granulicatella_adiacens_ATCC_49175,ile__L,-1,-1
coop_11,Bacillus_bataviensis_LMG_21833,leu__L,1,1
coop_11,Granulicatella_adiacens_ATCC_49175,leu__L,-1,-1
coop_11,Bacillus_bataviensis_LMG_21833,lys__L,1,1
coop_11,Granulicatella_adiacens_ATCC_49175,lys__L,-1,-1
coop_11,Bacillus_bataviensis_LMG_21833,pnto__R,1,1
coop_11,Granulicatella_adiacens_ATCC_49175,pnto__R,-1,-1
coop_11,Bacillus_bataviensis_LMG_21833,pro__L,1,1
coop_11,Granulicatella_adiacens_ATCC_49175,pro__L,-1,-1
coop_11,Bacillus_bataviensis_LMG_21833,rib__D,1,1
coop_11,Granulicatella_adiacens_ATCC_49175,rib__D,-1,-1
coop_11,Bacillus_bataviensis_LMG_21833,ser__L,1,1
coop_11,Granulicatella_adiacens_ATCC_49175,ser__L,-1,-1
coop_11,Bacillus_bataviensis_LMG_21833,trp__L,1,1
coop_11,Granulicatella_adiacens_ATCC_49175,trp__L,-1,-1
coop_11,Bacillus_bataviensis_LMG_21833,tyr__L,1,1
coop_11,Granulicatella_adiacens_ATCC_49175,tyr__L,-1,-1
coop_11,Bacillus_bataviensis_LMG_21833,ura,1,1
coop_11,Granulicatella_adiacens_ATCC_49175,ura,-1,-1
coop_11,Corynebacterium_phoceense_MC1,asn__L,1,1
coop_11,Actinomyces_odontolyticus_ATCC_17982,asn__L,-1,-1
coop_11,Corynebacterium_phoceense_MC1,man6p,1,1
coop_11,Actinomyces_odontolyticus_ATCC_17982,man6p,-1,-1
coop_11,Rothia_nasimurium_PT_32,4abz,1,0.3125
coop_11,Actinomyces_odontolyticus_ATCC_17982,4abz,-1,-0.3125
coop_11,Rothia_nasimurium_PT_32,his__L,1,0.3125
coop_11,Actinomyces_odontolyticus_ATCC_17982,his__L,-1,-0.3125
coop_11,Staphylococcus_saprophyticus_772_SSAP,his__L,1,0.3125
coop_11,Actinomyces_odontolyticus_ATCC_17982,his__L,-1,-0.3125
coop_11,Veillonella_parvula_DSM_2008,4abz,1,1
coop_11,Actinomyces_odontolyticus_ATCC_17982,4abz,-1,-1
coop_11,Staphylococcus_cohnii_subsp_cohnii_532,citr__L,1,1
coop_11,Actinomyces_odontolyticus_ATCC_17982,citr__L,-1,-1
coop_11,Exiguobacterium_sibiricum_255_15,his__L,1,0.3125
coop_11,Actinomyces_odontolyticus_ATCC_17982,his__L,-1,-0.3125
coop_11,Bacillus_bataviensis_LMG_21833,his__L,1,1
coop_11,Actinomyces_odontolyticus_ATCC_17982,his__L,-1,-1
coop_11,Corynebacterium_phoceense_MC1,gly,1,0.125
coop_11,Staphylococcus_cohnii_subsp_cohnii_532,gly,-1,-0.125
coop_11,Rothia_nasimurium_PT_32,gly,1,0.125
coop_11,Staphylococcus_cohnii_subsp_cohnii_532,gly,-1,-0.125
coop_11,Staphylococcus_saprophyticus_772_SSAP,gly,1,0.125
coop_11,Staphylococcus_cohnii_subsp_cohnii_532,gly,-1,-0.125
coop_11,Veillonella_parvula_DSM_2008,gly,1,1
coop_11,Staphylococcus_cohnii_subsp_cohnii_532,gly,-1,-1
coop_11,Actinomyces_odontolyticus_ATCC_17982,gly,1,0.125
coop_11,Staphylococcus_cohnii_subsp_cohnii_532,gly,-1,-0.125
coop_11,Exiguobacterium_sibiricum_255_15,gly,1,0.125
coop_11,Staphylococcus_cohnii_subsp_cohnii_532,gly,-1,-0.125
coop_11,Finegoldia_magna_ATCC_29328,gly,1,0.125
coop_11,Staphylococcus_cohnii_subsp_cohnii_532,gly,-1,-0.125
coop_11,Bacillus_bataviensis_LMG_21833,gly,1,1
coop_11,Staphylococcus_cohnii_subsp_cohnii_532,gly,-1,-1
coop_11,Bacillus_bataviensis_LMG_21833,ura,1,1
coop_11,Staphylococcus_cohnii_subsp_cohnii_532,ura,-1,-1
coop_11,Corynebacterium_phoceense_MC1,leu__L,1,0.1
coop_11,Exiguobacterium_sibiricum_255_15,leu__L,-1,-0.1
coop_11,Corynebacterium_phoceense_MC1,thr__L,1,0.1
coop_11,Exiguobacterium_sibiricum_255_15,thr__L,-1,-0.1
coop_11,Rothia_nasimurium_PT_32,glyc,1,0.1
coop_11,Exiguobacterium_sibiricum_255_15,glyc,-1,-0.1
coop_11,Rothia_nasimurium_PT_32,leu__L,1,0.1
coop_11,Exiguobacterium_sibiricum_255_15,leu__L,-1,-0.1
coop_11,Rothia_nasimurium_PT_32,thr__L,1,0.1
coop_11,Exiguobacterium_sibiricum_255_15,thr__L,-1,-0.1
coop_11,Staphylococcus_saprophyticus_772_SSAP,glyc,1,0.2
coop_11,Exiguobacterium_sibiricum_255_15,glyc,-1,-0.2
coop_11,Staphylococcus_saprophyticus_772_SSAP,leu__L,1,0.2
coop_11,Exiguobacterium_sibiricum_255_15,leu__L,-1,-0.2
coop_11,Staphylococcus_saprophyticus_772_SSAP,thr__L,1,0.2
coop_11,Exiguobacterium_sibiricum_255_15,thr__L,-1,-0.2
coop_11,Veillonella_parvula_DSM_2008,leu__L,1,1
coop_11,Exiguobacterium_sibiricum_255_15,leu__L,-1,-1
coop_11,Granulicatella_adiacens_ATCC_49175,glyc,1,0.1
coop_11,Exiguobacterium_sibiricum_255_15,glyc,-1,-0.1
coop_11,Actinomyces_odontolyticus_ATCC_17982,glyc,1,0.1
coop_11,Exiguobacterium_sibiricum_255_15,glyc,-1,-0.1
coop_11,Actinomyces_odontolyticus_ATCC_17982,leu__L,1,0.1
coop_11,Exiguobacterium_sibiricum_255_15,leu__L,-1,-0.1
coop_11,Staphylococcus_cohnii_subsp_cohnii_532,glyc,1,0.2
coop_11,Exiguobacterium_sibiricum_255_15,glyc,-1,-0.2
coop_11,Staphylococcus_cohnii_subsp_cohnii_532,leu__L,1,0.2
coop_11,Exiguobacterium_sibiricum_255_15,leu__L,-1,-0.2
coop_11,Staphylococcus_cohnii_subsp_cohnii_532,thr__L,1,0.2
coop_11,Exiguobacterium_sibiricum_255_15,thr__L,-1,-0.2
coop_11,Finegoldia_magna_ATCC_29328,glyc,1,0.1
coop_11,Exiguobacterium_sibiricum_255_15,glyc,-1,-0.1
coop_11,Bacillus_bataviensis_LMG_21833,glyc,1,0.8
coop_11,Exiguobacterium_sibiricum_255_15,glyc,-1,-0.8
coop_11,Bacillus_bataviensis_LMG_21833,leu__L,1,0.8
coop_11,Exiguobacterium_sibiricum_255_15,leu__L,-1,-0.8
coop_11,Bacillus_bataviensis_LMG_21833,thr__L,1,0.8
coop_11,Exiguobacterium_sibiricum_255_15,thr__L,-1,-0.8
coop_11,Corynebacterium_phoceense_MC1,akg,1,0.4705882352941176
coop_11,Finegoldia_magna_ATCC_29328,akg,-1,-0.4705882352941176
coop_11,Corynebacterium_phoceense_MC1,ala__D,1,0.0588235294117647
coop_11,Finegoldia_magna_ATCC_29328,ala__D,-1,-0.0588235294117647
coop_11,Corynebacterium_phoceense_MC1,ala__L,1,0.0588235294117647
coop_11,Finegoldia_magna_ATCC_29328,ala__L,-1,-0.0588235294117647
coop_11,Corynebacterium_phoceense_MC1,fum,1,0.0588235294117647
coop_11,Finegoldia_magna_ATCC_29328,fum,-1,-0.0588235294117647
coop_11,Corynebacterium_phoceense_MC1,gly,1,0.0588235294117647
coop_11,Finegoldia_magna_ATCC_29328,gly,-1,-0.0588235294117647
coop_11,Corynebacterium_phoceense_MC1,h2s,1,0.4705882352941176
coop_11,Finegoldia_magna_ATCC_29328,h2s,-1,-0.4705882352941176
coop_11,Corynebacterium_phoceense_MC1,id3acald,1,0.4705882352941176
coop_11,Finegoldia_magna_ATCC_29328,id3acald,-1,-0.4705882352941176
coop_11,Corynebacterium_phoceense_MC1,leu__L,1,0.4705882352941176
coop_11,Finegoldia_magna_ATCC_29328,leu__L,-1,-0.4705882352941176
coop_11,Corynebacterium_phoceense_MC1,mal__L,1,0.1176470588235294
coop_11,Finegoldia_magna_ATCC_29328,mal__L,-1,-0.1176470588235294
coop_11,Corynebacterium_phoceense_MC1,val__L,1,0.4705882352941176
coop_11,Finegoldia_magna_ATCC_29328,val__L,-1,-0.4705882352941176
coop_11,Rothia_nasimurium_PT_32,akg,1,0.4705882352941176
coop_11,Finegoldia_magna_ATCC_29328,akg,-1,-0.4705882352941176
coop_11,Rothia_nasimurium_PT_32,ala__D,1,0.0588235294117647
coop_11,Finegoldia_magna_ATCC_29328,ala__D,-1,-0.0588235294117647
coop_11,Rothia_nasimurium_PT_32,ala__L,1,0.0588235294117647
coop_11,Finegoldia_magna_ATCC_29328,ala__L,-1,-0.0588235294117647
coop_11,Rothia_nasimurium_PT_32,arg__L,1,0.4705882352941176
coop_11,Finegoldia_magna_ATCC_29328,arg__L,-1,-0.4705882352941176
coop_11,Rothia_nasimurium_PT_32,fum,1,0.0588235294117647
coop_11,Finegoldia_magna_ATCC_29328,fum,-1,-0.0588235294117647
coop_11,Rothia_nasimurium_PT_32,gly,1,0.0588235294117647
coop_11,Finegoldia_magna_ATCC_29328,gly,-1,-0.0588235294117647
coop_11,Rothia_nasimurium_PT_32,h2s,1,0.4705882352941176
coop_11,Finegoldia_magna_ATCC_29328,h2s,-1,-0.4705882352941176
coop_11,Rothia_nasimurium_PT_32,his__L,1,0.4705882352941176
coop_11,Finegoldia_magna_ATCC_29328,his__L,-1,-0.4705882352941176
coop_11,Rothia_nasimurium_PT_32,leu__L,1,0.4705882352941176
coop_11,Finegoldia_magna_ATCC_29328,leu__L,-1,-0.4705882352941176
coop_11,Rothia_nasimurium_PT_32,lys__L,1,0.4705882352941176
coop_11,Finegoldia_magna_ATCC_29328,lys__L,-1,-0.4705882352941176
coop_11,Rothia_nasimurium_PT_32,mal__L,1,0.1176470588235294
coop_11,Finegoldia_magna_ATCC_29328,mal__L,-1,-0.1176470588235294
coop_11,Rothia_nasimurium_PT_32,val__L,1,0.4705882352941176
coop_11,Finegoldia_magna_ATCC_29328,val__L,-1,-0.4705882352941176
coop_11,Staphylococcus_saprophyticus_772_SSAP,akg,1,0.35294117647058826
coop_11,Finegoldia_magna_ATCC_29328,akg,-1,-0.35294117647058826
coop_11,Staphylococcus_saprophyticus_772_SSAP,ala__D,1,0.04411764705882353
coop_11,Finegoldia_magna_ATCC_29328,ala__D,-1,-0.04411764705882353
coop_11,Staphylococcus_saprophyticus_772_SSAP,ala__L,1,0.04411764705882353
coop_11,Finegoldia_magna_ATCC_29328,ala__L,-1,-0.04411764705882353
coop_11,Staphylococcus_saprophyticus_772_SSAP,for,1,0.04411764705882353
coop_11,Finegoldia_magna_ATCC_29328,for,-1,-0.04411764705882353
coop_11,Staphylococcus_saprophyticus_772_SSAP,gly,1,0.04411764705882353
coop_11,Finegoldia_magna_ATCC_29328,gly,-1,-0.04411764705882353
coop_11,Staphylococcus_saprophyticus_772_SSAP,h2s,1,0.35294117647058826
coop_11,Finegoldia_magna_ATCC_29328,h2s,-1,-0.35294117647058826
coop_11,Staphylococcus_saprophyticus_772_SSAP,his__L,1,0.35294117647058826
coop_11,Finegoldia_magna_ATCC_29328,his__L,-1,-0.35294117647058826
coop_11,Staphylococcus_saprophyticus_772_SSAP,leu__L,1,0.35294117647058826
coop_11,Finegoldia_magna_ATCC_29328,leu__L,-1,-0.35294117647058826
coop_11,Staphylococcus_saprophyticus_772_SSAP,lys__L,1,0.35294117647058826
coop_11,Finegoldia_magna_ATCC_29328,lys__L,-1,-0.35294117647058826
coop_11,Staphylococcus_saprophyticus_772_SSAP,mal__L,1,0.08823529411764706
coop_11,Finegoldia_magna_ATCC_29328,mal__L,-1,-0.08823529411764706
coop_11,Staphylococcus_saprophyticus_772_SSAP,val__L,1,0.35294117647058826
coop_11,Finegoldia_magna_ATCC_29328,val__L,-1,-0.35294117647058826
coop_11,Veillonella_parvula_DSM_2008,akg,1,1
coop_11,Finegoldia_magna_ATCC_29328,akg,-1,-1
coop_11,Veillonella_parvula_DSM_2008,ala__D,1,0.125
coop_11,Finegoldia_magna_ATCC_29328,ala__D,-1,-0.125
coop_11,Veillonella_parvula_DSM_2008,ala__L,1,0.125
coop_11,Finegoldia_magna_ATCC_29328,ala__L,-1,-0.125
coop_11,Veillonella_parvula_DSM_2008,fum,1,0.125
coop_11,Finegoldia_magna_ATCC_29328,fum,-1,-0.125
coop_11,Veillonella_parvula_DSM_2008,gly,1,0.125
coop_11,Finegoldia_magna_ATCC_29328,gly,-1,-0.125
coop_11,Veillonella_parvula_DSM_2008,h2s,1,1
coop_11,Finegoldia_magna_ATCC_29328,h2s,-1,-1
coop_11,Veillonella_parvula_DSM_2008,leu__L,1,1
coop_11,Finegoldia_magna_ATCC_29328,leu__L,-1,-1
coop_11,Veillonella_parvula_DSM_2008,mal__L,1,0.25
coop_11,Finegoldia_magna_ATCC_29328,mal__L,-1,-0.25
coop_11,Veillonella_parvula_DSM_2008,val__L,1,1
coop_11,Finegoldia_magna_ATCC_29328,val__L,-1,-1
coop_11,Granulicatella_adiacens_ATCC_49175,ala__D,1,0.04411764705882353
coop_11,Finegoldia_magna_ATCC_29328,ala__D,-1,-0.04411764705882353
coop_11,Granulicatella_adiacens_ATCC_49175,for,1,0.04411764705882353
coop_11,Finegoldia_magna_ATCC_29328,for,-1,-0.04411764705882353
coop_11,Granulicatella_adiacens_ATCC_49175,h2s,1,0.35294117647058826
coop_11,Finegoldia_magna_ATCC_29328,h2s,-1,-0.35294117647058826
coop_11,Granulicatella_adiacens_ATCC_49175,val__L,1,0.35294117647058826
coop_11,Finegoldia_magna_ATCC_29328,val__L,-1,-0.35294117647058826
coop_11,Actinomyces_odontolyticus_ATCC_17982,ala__D,1,0.04411764705882353
coop_11,Finegoldia_magna_ATCC_29328,ala__D,-1,-0.04411764705882353
coop_11,Actinomyces_odontolyticus_ATCC_17982,ala__L,1,0.04411764705882353
coop_11,Finegoldia_magna_ATCC_29328,ala__L,-1,-0.04411764705882353
coop_11,Actinomyces_odontolyticus_ATCC_17982,gly,1,0.04411764705882353
coop_11,Finegoldia_magna_ATCC_29328,gly,-1,-0.04411764705882353
coop_11,Actinomyces_odontolyticus_ATCC_17982,h2s,1,0.35294117647058826
coop_11,Finegoldia_magna_ATCC_29328,h2s,-1,-0.35294117647058826
coop_11,Actinomyces_odontolyticus_ATCC_17982,leu__L,1,0.35294117647058826
coop_11,Finegoldia_magna_ATCC_29328,leu__L,-1,-0.35294117647058826
coop_11,Actinomyces_odontolyticus_ATCC_17982,val__L,1,0.35294117647058826
coop_11,Finegoldia_magna_ATCC_29328,val__L,-1,-0.35294117647058826
coop_11,Staphylococcus_cohnii_subsp_cohnii_532,akg,1,0.4705882352941176
coop_11,Finegoldia_magna_ATCC_29328,akg,-1,-0.4705882352941176
coop_11,Staphylococcus_cohnii_subsp_cohnii_532,ala__D,1,0.0588235294117647
coop_11,Finegoldia_magna_ATCC_29328,ala__D,-1,-0.0588235294117647
coop_11,Staphylococcus_cohnii_subsp_cohnii_532,ala__L,1,0.0588235294117647
coop_11,Finegoldia_magna_ATCC_29328,ala__L,-1,-0.0588235294117647
coop_11,Staphylococcus_cohnii_subsp_cohnii_532,arg__L,1,0.4705882352941176
coop_11,Finegoldia_magna_ATCC_29328,arg__L,-1,-0.4705882352941176
coop_11,Staphylococcus_cohnii_subsp_cohnii_532,for,1,0.0588235294117647
coop_11,Finegoldia_magna_ATCC_29328,for,-1,-0.0588235294117647
coop_11,Staphylococcus_cohnii_subsp_cohnii_532,gly,1,0.0588235294117647
coop_11,Finegoldia_magna_ATCC_29328,gly,-1,-0.0588235294117647
coop_11,Staphylococcus_cohnii_subsp_cohnii_532,h2s,1,0.4705882352941176
coop_11,Finegoldia_magna_ATCC_29328,h2s,-1,-0.4705882352941176
coop_11,Staphylococcus_cohnii_subsp_cohnii_532,id3acald,1,0.4705882352941176
coop_11,Finegoldia_magna_ATCC_29328,id3acald,-1,-0.4705882352941176
coop_11,Staphylococcus_cohnii_subsp_cohnii_532,leu__L,1,0.4705882352941176
coop_11,Finegoldia_magna_ATCC_29328,leu__L,-1,-0.4705882352941176
coop_11,Staphylococcus_cohnii_subsp_cohnii_532,lys__L,1,0.4705882352941176
coop_11,Finegoldia_magna_ATCC_29328,lys__L,-1,-0.4705882352941176
coop_11,Staphylococcus_cohnii_subsp_cohnii_532,mal__L,1,0.1176470588235294
coop_11,Finegoldia_magna_ATCC_29328,mal__L,-1,-0.1176470588235294
coop_11,Staphylococcus_cohnii_subsp_cohnii_532,pser__L,1,0.0588235294117647
coop_11,Finegoldia_magna_ATCC_29328,pser__L,-1,-0.0588235294117647
coop_11,Staphylococcus_cohnii_subsp_cohnii_532,val__L,1,0.4705882352941176
coop_11,Finegoldia_magna_ATCC_29328,val__L,-1,-0.4705882352941176
coop_11,Exiguobacterium_sibiricum_255_15,ala__D,1,0.125
coop_11,Finegoldia_magna_ATCC_29328,ala__D,-1,-0.125
coop_11,Exiguobacterium_sibiricum_255_15,ala__L,1,0.125
coop_11,Finegoldia_magna_ATCC_29328,ala__L,-1,-0.125
coop_11,Exiguobacterium_sibiricum_255_15,arg__L,1,1
coop_11,Finegoldia_magna_ATCC_29328,arg__L,-1,-1
coop_11,Exiguobacterium_sibiricum_255_15,bz,1,1
coop_11,Finegoldia_magna_ATCC_29328,bz,-1,-1
coop_11,Exiguobacterium_sibiricum_255_15,for,1,0.125
coop_11,Finegoldia_magna_ATCC_29328,for,-1,-0.125
coop_11,Exiguobacterium_sibiricum_255_15,gly,1,0.125
coop_11,Finegoldia_magna_ATCC_29328,gly,-1,-0.125
coop_11,Exiguobacterium_sibiricum_255_15,h2s,1,1
coop_11,Finegoldia_magna_ATCC_29328,h2s,-1,-1
coop_11,Exiguobacterium_sibiricum_255_15,his__L,1,1
coop_11,Finegoldia_magna_ATCC_29328,his__L,-1,-1
coop_11,Exiguobacterium_sibiricum_255_15,pnto__R,1,1
coop_11,Finegoldia_magna_ATCC_29328,pnto__R,-1,-1
coop_11,Exiguobacterium_sibiricum_255_15,val__L,1,1
coop_11,Finegoldia_magna_ATCC_29328,val__L,-1,-1
coop_11,Bacillus_bataviensis_LMG_21833,ala__D,1,0.125
coop_11,Finegoldia_magna_ATCC_29328,ala__D,-1,-0.125
coop_11,Bacillus_bataviensis_LMG_21833,ala__L,1,0.125
coop_11,Finegoldia_magna_ATCC_29328,ala__L,-1,-0.125
coop_11,Bacillus_bataviensis_LMG_21833,fum,1,0.125
coop_11,Finegoldia_magna_ATCC_29328,fum,-1,-0.125
coop_11,Bacillus_bataviensis_LMG_21833,gly,1,0.125
coop_11,Finegoldia_magna_ATCC_29328,gly,-1,-0.125
coop_11,Bacillus_bataviensis_LMG_21833,h2s,1,1
coop_11,Finegoldia_magna_ATCC_29328,h2s,-1,-1
coop_11,Bacillus_bataviensis_LMG_21833,his__L,1,1
coop_11,Finegoldia_magna_ATCC_29328,his__L,-1,-1
coop_11,Bacillus_bataviensis_LMG_21833,leu__L,1,1
coop_11,Finegoldia_magna_ATCC_29328,leu__L,-1,-1
coop_11,Bacillus_bataviensis_LMG_21833,lys__L,1,1
coop_11,Finegoldia_magna_ATCC_29328,lys__L,-1,-1
coop_11,Bacillus_bataviensis_LMG_21833,mal__L,1,0.25
coop_11,Finegoldia_magna_ATCC_29328,mal__L,-1,-0.25
coop_11,Bacillus_bataviensis_LMG_21833,pnto__R,1,1
coop_11,Finegoldia_magna_ATCC_29328,pnto__R,-1,-1
coop_11,Bacillus_bataviensis_LMG_21833,ura,1,1
coop_11,Finegoldia_magna_ATCC_29328,ura,-1,-1
coop_11,Bacillus_bataviensis_LMG_21833,val__L,1,1
coop_11,Finegoldia_magna_ATCC_29328,val__L,-1,-1
coop_11,Veillonella_parvula_DSM_2008,acald,1,1
coop_11,Bacillus_bataviensis_LMG_21833,acald,-1,-1
coop_11,Veillonella_parvula_DSM_2008,gly,1,1
coop_11,Bacillus_bataviensis_LMG_21833,gly,-1,-1
coop_11,Veillonella_parvula_DSM_2008,uaagmda,1,1
coop_11,Bacillus_bataviensis_LMG_21833,uaagmda,-1,-1
coop_12,Gemella_haemolysans_ATCC_10379,acald,1,0.03
coop_12,Bacillus_bataviensis_LMG_21833,acald,-1,-0.03
coop_12,Gemella_haemolysans_ATCC_10379,ala__D,1,0.015
coop_12,Bacillus_bataviensis_LMG_21833,ala__D,-1,-0.015
coop_12,Gemella_haemolysans_ATCC_10379,ala__L,1,0.005
coop_12,Bacillus_bataviensis_LMG_21833,ala__L,-1,-0.005
coop_12,Gemella_haemolysans_ATCC_10379,alaala,1,0.005
coop_12,Bacillus_bataviensis_LMG_21833,alaala,-1,-0.005
coop_12,Gemella_haemolysans_ATCC_10379,fum,1,0.005
coop_12,Bacillus_bataviensis_LMG_21833,fum,-1,-0.005
coop_12,Gemella_haemolysans_ATCC_10379,h2s,1,0.01
coop_12,Bacillus_bataviensis_LMG_21833,h2s,-1,-0.01
coop_12,Gemella_haemolysans_ATCC_10379,nh4,1,0.005
coop_12,Bacillus_bataviensis_LMG_21833,nh4,-1,-0.005
coop_12,Gemella_haemolysans_ATCC_10379,succ,1,0.005
coop_12,Bacillus_bataviensis_LMG_21833,succ,-1,-0.005
coop_12,Gemella_haemolysans_ATCC_10379,xan,1,0.005
coop_12,Bacillus_bataviensis_LMG_21833,xan,-1,-0.005
coop_12,Bacillus_humi_DSM_16318,4abut,1,0.005
